TITLE	p-GaN
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	21/05/05
TIME	17:52:36
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	  850.0000
LASTX	  300.0000
NPOINTS	    5501
FIRSTY	    77.49433
MAXY	    77.74112
MINY	     0.11690
XYDATA
443.7000	74.5118
443.6000	74.4811
443.5000	74.5102
443.4000	74.6049
443.3000	74.6014
443.2000	74.5759
443.1000	74.556
443.0000	74.5366
442.9000	74.5726
442.8000	74.5481
442.7000	74.52
442.6000	74.4286
442.5000	74.3884
442.4000	74.3633
442.3000	74.2499
442.2000	74.2482
442.1000	74.2197
442.0000	74.1873
441.9000	74.1538
441.8000	74.0942
441.7000	74.0405
441.6000	74.0479
441.5000	74.0254
441.4000	74.0407
441.3000	74.0022
441.2000	73.9082
441.1000	73.8308
441.0000	73.8088
440.9000	73.7645
440.8000	73.7892
440.7000	73.8408
440.6000	73.8256
440.5000	73.8246
440.4000	73.8394
440.3000	73.7956
440.2000	73.7259
440.1000	73.7943
440.0000	73.9038
439.9000	73.9031
439.8000	73.8972
439.7000	73.9452
439.6000	74.0233
439.5000	74.0864
439.4000	74.1763
439.3000	74.2486
439.2000	74.2969
439.1000	74.2767
439.0000	74.3269
438.9000	74.4087
438.8000	74.507
438.7000	74.5436
438.6000	74.6097
438.5000	74.6039
438.4000	74.5222
438.3000	74.526
438.2000	74.5013
438.1000	74.4754
438.0000	74.4701
437.9000	74.4986
437.8000	74.5046
437.7000	74.4763
437.6000	74.5001
437.5000	74.5537
437.4000	74.5246
437.3000	74.4622
437.2000	74.3798
437.1000	74.4564
437.0000	74.4716
436.9000	74.4607
436.8000	74.4867
436.7000	74.4548
436.6000	74.4654
436.5000	74.3973
436.4000	74.365
436.3000	74.3699
436.2000	74.3219
436.1000	74.2999
436.0000	74.1866
435.9000	74.0039
435.8000	73.9883
435.7000	73.877
435.6000	73.8734
435.5000	73.7485
435.4000	73.6464
435.3000	73.5734
435.2000	73.5001
435.1000	73.5439
435.0000	73.5294
434.9000	73.4993
434.8000	73.4281
434.7000	73.4004
434.6000	73.3883
434.5000	73.3363
434.4000	73.3972
434.3000	73.4884
434.2000	73.4603
434.1000	73.4863
434.0000	73.4303
433.9000	73.4606
433.8000	73.532
433.7000	73.62
433.6000	73.6459
433.5000	73.6494
433.4000	73.6802
433.3000	73.7013
433.2000	73.807
433.1000	73.7869
433.0000	73.7944
432.9000	73.8626
432.8000	73.8764
432.7000	73.914
432.6000	73.937
432.5000	74.0267
432.4000	74.0685
432.3000	74.0707
432.2000	74.0705
432.1000	74.0862
432.0000	74.1156
431.9000	74.0987
431.8000	74.0854
431.7000	74.1451
431.6000	74.1208
431.5000	74.0766
431.4000	74.1116
431.3000	74.1182
431.2000	74.0051
431.1000	74.0438
431.0000	74.0112
430.9000	74.0256
430.8000	74.0818
430.7000	74.066
430.6000	74.0208
430.5000	73.9323
430.4000	73.8598
430.3000	73.8738
430.2000	73.8086
430.1000	73.6982
430.0000	73.6212
429.9000	73.5934
429.8000	73.565
429.7000	73.5236
429.6000	73.591
429.5000	73.4977
429.4000	73.4406
429.3000	73.374
429.2000	73.2453
429.1000	73.2383
429.0000	73.2384
428.9000	73.2821
428.8000	73.2587
428.7000	73.2164
428.6000	73.2521
428.5000	73.2829
428.4000	73.2733
428.3000	73.3401
428.2000	73.3037
428.1000	73.3196
428.0000	73.3204
427.9000	73.3661
427.8000	73.4412
427.7000	73.4382
427.6000	73.5368
427.5000	73.5585
427.4000	73.5262
427.3000	73.5625
427.2000	73.6209
427.1000	73.6707
427.0000	73.7163
426.9000	73.7676
426.8000	73.8216
426.7000	73.815
426.6000	73.8166
426.5000	73.7849
426.4000	73.7521
426.3000	73.7179
426.2000	73.7152
426.1000	73.7645
426.0000	73.7774
425.9000	73.7328
425.8000	73.7503
425.7000	73.7192
425.6000	73.74
425.5000	73.6907
425.4000	73.5968
425.3000	73.5395
425.2000	73.5388
425.1000	73.5144
425.0000	73.4532
424.9000	73.4771
424.8000	73.4518
424.7000	73.4628
424.6000	73.415
424.5000	73.3252
424.4000	73.2108
424.3000	73.1843
424.2000	73.1136
424.1000	73.0518
424.0000	72.9911
423.9000	72.9613
423.8000	72.9533
423.7000	72.9436
423.6000	72.9643
423.5000	72.9362
423.4000	73.0026
423.3000	72.9944
423.2000	73.0261
423.1000	73.0332
423.0000	73.0385
422.9000	73.081
422.8000	73.1336
422.7000	73.1968
422.6000	73.2818
422.5000	73.2772
422.4000	73.2325
422.3000	73.2875
422.2000	73.3818
422.1000	73.4101
422.0000	73.3755
421.9000	73.4409
421.8000	73.4675
421.7000	73.445
421.6000	73.5087
421.5000	73.5176
421.4000	73.5784
421.3000	73.5829
421.2000	73.6672
421.1000	73.637
421.0000	73.6451
420.9000	73.6704
420.8000	73.7147
420.7000	73.6973
420.6000	73.6709
420.5000	73.6373
420.4000	73.6369
420.3000	73.5733
420.2000	73.5211
420.1000	73.5036
420.0000	73.3528
419.9000	73.286
419.8000	73.2968
419.7000	73.2256
419.6000	73.197
419.5000	73.1423
419.4000	73.093
419.3000	73.0189
419.2000	72.9949
419.1000	72.9642
419.0000	72.9999
418.9000	72.891
418.8000	72.7941
418.7000	72.8071
418.6000	72.7751
418.5000	72.7735
418.4000	72.7014
418.3000	72.6293
418.2000	72.5816
418.1000	72.6349
418.0000	72.6686
417.9000	72.7476
417.8000	72.758
417.7000	72.7826
417.6000	72.844
417.5000	72.8555
417.4000	72.9051
417.3000	72.9655
417.2000	73.1395
417.1000	73.1703
417.0000	73.2536
416.9000	73.2475
416.8000	73.2683
416.7000	73.2692
416.6000	73.2281
416.5000	73.2799
416.4000	73.2553
416.3000	73.197
416.2000	73.2359
416.1000	73.199
416.0000	73.2161
415.9000	73.2032
415.8000	73.1571
415.7000	73.0847
415.6000	72.9101
415.5000	72.7955
415.4000	72.7927
415.3000	72.8775
415.2000	72.9031
415.1000	72.8797
415.0000	72.825
414.9000	72.6951
414.8000	72.6363
414.7000	72.5846
414.6000	72.5126
414.5000	72.4961
414.4000	72.4288
414.3000	72.4158
414.2000	72.4257
414.1000	72.4235
414.0000	72.4538
413.9000	72.5312
413.8000	72.3846
413.7000	72.267
413.6000	72.2664
413.5000	72.2298
413.4000	72.2559
413.3000	72.289
413.2000	72.3064
413.1000	72.3404
413.0000	72.3467
412.9000	72.3709
412.8000	72.5061
412.7000	72.5156
412.6000	72.5992
412.5000	72.5492
412.4000	72.563
412.3000	72.5618
412.2000	72.6328
412.1000	72.7043
412.0000	72.7298
411.9000	72.801
411.8000	72.8526
411.7000	72.9092
411.6000	72.9093
411.5000	72.966
411.4000	73.0334
411.3000	73.0088
411.2000	72.9174
411.1000	72.9566
411.0000	72.9038
410.9000	73.0258
410.8000	73.064
410.7000	73.039
410.6000	72.9893
410.5000	72.9589
410.4000	72.9072
410.3000	72.9134
410.2000	72.8515
410.1000	72.733
410.0000	72.6876
409.9000	72.5599
409.8000	72.4388
409.7000	72.3744
409.6000	72.2883
409.5000	72.167
409.4000	72.1887
409.3000	72.1399
409.2000	72.1292
409.1000	72.1091
409.0000	72.1037
408.9000	72.0763
408.8000	72.0661
408.7000	72.0498
408.6000	72.0984
408.5000	72.226
408.4000	72.26
408.3000	72.3421
408.2000	72.4243
408.1000	72.4814
408.0000	72.5153
407.9000	72.571
407.8000	72.524
407.7000	72.5489
407.6000	72.6093
407.5000	72.7789
407.4000	72.865
407.3000	72.9395
407.2000	72.8915
407.1000	72.8498
407.0000	72.9066
406.9000	72.7971
406.8000	72.7496
406.7000	72.7059
406.6000	72.6702
406.5000	72.6178
406.4000	72.6424
406.3000	72.5707
406.2000	72.511
406.1000	72.44
406.0000	72.3271
405.9000	72.1246
405.8000	72.0276
405.7000	71.925
405.6000	71.9798
405.5000	71.9622
405.4000	71.874
405.3000	71.8372
405.2000	71.8424
405.1000	71.8763
405.0000	71.8606
404.9000	71.8745
404.8000	71.8072
404.7000	71.8498
404.6000	71.8705
404.5000	71.89
404.4000	71.915
404.3000	71.9677
404.2000	71.9971
404.1000	72.0673
404.0000	72.1085
403.9000	72.201
403.8000	72.1563
403.7000	72.1763
403.6000	72.1499
403.5000	72.1492
403.4000	72.0737
403.3000	72.1037
403.2000	72.1602
403.1000	72.207
403.0000	72.242
402.9000	72.278
402.8000	72.204
402.7000	72.2477
402.6000	72.2106
402.5000	72.2571
402.4000	72.1749
402.3000	72.1171
402.2000	72.1765
402.1000	72.2679
402.0000	72.276
401.9000	72.1936
401.8000	72.2076
401.7000	72.1579
401.6000	72.1391
401.5000	71.9995
401.4000	71.8961
401.3000	71.82
401.2000	71.7649
401.1000	71.6851
401.0000	71.638
400.9000	71.5503
400.8000	71.5318
400.7000	71.5432
400.6000	71.4783
400.5000	71.3387
400.4000	71.3001
400.3000	71.2556
400.2000	71.191
400.1000	71.2186
400.0000	71.187
399.9000	71.2342
399.8000	71.3149
399.7000	71.3917
399.6000	71.4334
399.5000	71.4302
399.4000	71.454
399.3000	71.4467
399.2000	71.4966
399.1000	71.4706
399.0000	71.4944
398.9000	71.5742
398.8000	71.636
398.7000	71.6567
398.6000	71.6856
398.5000	71.6876
398.4000	71.6922
398.3000	71.6265
398.2000	71.5701
398.1000	71.5051
398.0000	71.489
397.9000	71.4631
397.8000	71.4741
397.7000	71.4076
397.6000	71.3937
397.5000	71.328
397.4000	71.2974
397.3000	71.3057
397.2000	71.2231
397.1000	71.1553
397.0000	71.1277
396.9000	71.0454
396.8000	70.9834
396.7000	70.9722
396.6000	70.965
396.5000	70.9638
396.4000	70.972
396.3000	70.9652
396.2000	70.9526
396.1000	70.9776
396.0000	70.9327
395.9000	70.9488
395.8000	70.9605
395.7000	70.841
395.6000	70.779
395.5000	70.8265
395.4000	70.8568
395.3000	70.9654
395.2000	70.9414
395.1000	70.9689
395.0000	70.9032
394.9000	70.8845
394.8000	70.8406
394.7000	70.8786
394.6000	70.8395
394.5000	70.8112
394.4000	70.7407
394.3000	70.7794
394.2000	70.7065
394.1000	70.7526
394.0000	70.8517
393.9000	70.9046
393.8000	70.9231
393.7000	70.7618
393.6000	70.7967
393.5000	70.8078
393.4000	70.8534
393.3000	70.8156
393.2000	70.7706
393.1000	70.6451
393.0000	70.6322
392.9000	70.5953
392.8000	70.6299
392.7000	70.5429
392.6000	70.5599
392.5000	70.5365
392.4000	70.4828
392.3000	70.4044
392.2000	70.3731
392.1000	70.4135
392.0000	70.3461
391.9000	70.3409
391.8000	70.3223
391.7000	70.2808
391.6000	70.3481
391.5000	70.4302
391.4000	70.43
391.3000	70.3888
391.2000	70.3448
391.1000	70.3189
391.0000	70.3314
390.9000	70.2997
390.8000	70.358
390.7000	70.3107
390.6000	70.2877
390.5000	70.2716
390.4000	70.3082
390.3000	70.2417
390.2000	70.2094
390.1000	70.2154
390.0000	70.156
389.9000	70.0768
389.8000	70.049
389.7000	70.0282
389.6000	69.9511
389.5000	69.8939
389.4000	69.872
389.3000	69.8536
389.2000	69.7912
389.1000	69.8064
389.0000	69.741
388.9000	69.6647
388.8000	69.5984
388.7000	69.5971
388.6000	69.5876
388.5000	69.5361
388.4000	69.4715
388.3000	69.4579
388.2000	69.4206
388.1000	69.4613
388.0000	69.4376
387.9000	69.4727
387.8000	69.4678
387.7000	69.4077
387.6000	69.3395
387.5000	69.3705
387.4000	69.3756
387.3000	69.3502
387.2000	69.3678
387.1000	69.3546
387.0000	69.2829
386.9000	69.2094
386.8000	69.184
386.7000	69.0968
386.6000	69.1242
386.5000	69.0221
386.4000	69.0059
386.3000	68.9344
386.2000	68.7337
386.1000	68.769
386.0000	68.7427
385.9000	68.6403
385.8000	68.6148
385.7000	68.5667
385.6000	68.5032
385.5000	68.4203
385.4000	68.3509
385.3000	68.3771
385.2000	68.38
385.1000	68.4006
385.0000	68.3387
384.9000	68.451
384.8000	68.4636
384.7000	68.4774
384.6000	68.6108
384.5000	68.5522
384.4000	68.5353
384.3000	68.5564
384.2000	68.5494
384.1000	68.5968
384.0000	68.5529
383.9000	68.5436
383.8000	68.5899
383.7000	68.6044
383.6000	68.5764
383.5000	68.5478
383.4000	68.3985
383.3000	68.193
383.2000	68.1148
383.1000	67.9854
383.0000	67.9405
382.9000	67.9148
382.8000	67.8585
382.7000	67.7893
382.6000	67.6592
382.5000	67.6409
382.4000	67.6305
382.3000	67.55
382.2000	67.4399
382.1000	67.3132
382.0000	67.1779
381.9000	67.1852
381.8000	67.2662
381.7000	67.2931
381.6000	67.2548
381.5000	67.2897
381.4000	67.1734
381.3000	67.1283
381.2000	67.0651
381.1000	66.9587
381.0000	67.0091
380.9000	66.8962
380.8000	66.7747
380.7000	66.7307
380.6000	66.7075
380.5000	66.6416
380.4000	66.6313
380.3000	66.5009
380.2000	66.3631
380.1000	66.2449
380.0000	66.2581
379.9000	66.1261
379.8000	66.0565
379.7000	65.9851
379.6000	65.9066
379.5000	65.8504
379.4000	65.6475
379.3000	65.583
379.2000	65.6251
379.1000	65.5646
379.0000	65.4756
378.9000	65.41
378.8000	65.3901
378.7000	65.3559
378.6000	65.3367
378.5000	65.364
378.4000	65.2466
378.3000	65.1628
378.2000	65.0463
378.1000	64.8916
378.0000	64.8056
377.9000	64.7698
377.8000	64.7546
377.7000	64.5903
377.6000	64.412
377.5000	64.3492
377.4000	64.2311
377.3000	64.1679
377.2000	63.9745
377.1000	63.8445
377.0000	63.6999
376.9000	63.5361
376.8000	63.3977
376.7000	63.2804
376.6000	63.2159
376.5000	63.1668
376.4000	63.0113
376.3000	62.9114
376.2000	62.8086
376.1000	62.711
376.0000	62.62
375.9000	62.4195
375.8000	62.3558
375.7000	62.2464
375.6000	62.15
375.5000	61.9898
375.4000	61.8909
375.3000	61.7677
375.2000	61.5669
375.1000	61.4182
375.0000	61.241
374.9000	61.0152
374.8000	60.9168
374.7000	60.65
374.6000	60.4201
374.5000	60.234
374.4000	60.0691
374.3000	59.9342
374.2000	59.6661
374.1000	59.4096
374.0000	59.1647
373.9000	58.9238
373.8000	58.7032
373.7000	58.402
373.6000	58.1614
373.5000	57.9051
373.4000	57.6112
373.3000	57.3113
373.2000	57.0606
373.1000	56.6937
373.0000	56.4341
372.9000	56.1411
372.8000	55.7691
372.7000	55.4016
372.6000	55.0214
372.5000	54.6013
372.4000	54.211
372.3000	53.8456
372.2000	53.455
372.1000	53.0463
372.0000	52.6355
371.9000	52.1888
371.8000	51.7122
371.7000	51.2
371.6000	50.5836
371.5000	50.1791
371.4000	49.5944
371.3000	49.0353
371.2000	48.4156
371.1000	47.8453
371.0000	47.2978
370.9000	46.7208
370.8000	46.1804
370.7000	45.6081
370.6000	44.8849
370.5000	44.1562
370.4000	43.5468
370.3000	42.7942
370.2000	42.1148
370.1000	41.4235
370.0000	40.7388
369.9000	40.0585
369.8000	39.328
369.7000	38.4972
369.6000	37.6169
369.5000	36.7504
369.4000	35.904
369.3000	35.0058
369.2000	34.129
369.1000	33.2735
369.0000	32.3343
368.9000	31.4556
368.8000	30.5016
368.7000	29.6712
368.6000	28.7329
368.5000	27.7351
368.4000	26.6996
368.3000	25.6579
368.2000	24.6706
368.1000	23.6406
368.0000	22.6781
367.9000	21.7379
367.8000	20.8027
367.7000	19.923
367.6000	18.9908
367.5000	18.0093
367.4000	17.0109
367.3000	16.0057
367.2000	15.0635
367.1000	14.0824
367.0000	13.1263
366.9000	12.2253
366.8000	11.3749
366.7000	10.5515
366.6000	9.71137
366.5000	8.92199
366.4000	8.12717
366.3000	7.39299
366.2000	6.66809
366.1000	5.96417
366.0000	5.3229
365.9000	4.74986
365.8000	4.21904
365.7000	3.72137
365.6000	3.25284
365.5000	2.83323
365.4000	2.46566
365.3000	2.13383
365.2000	1.84643
365.1000	1.56989
365.0000	1.3538
364.9000	1.15242
364.8000	0.988955
364.7000	0.850842
364.6000	0.738446
364.5000	0.644364
364.4000	0.568612
364.3000	0.500931
364.2000	0.45207
364.1000	0.423799
364.0000	0.39672
363.9000	0.374865
363.8000	0.35605
363.7000	0.34747
363.6000	0.331084
363.5000	0.329734
363.4000	0.330351
363.3000	0.312743
363.2000	0.299631
363.1000	0.296889
363.0000	0.297087
362.9000	0.29685
362.8000	0.285329
362.7000	0.284418
362.6000	0.289069
362.5000	0.297245
362.4000	0.295812
362.3000	0.297749
362.2000	0.303752
362.1000	0.302594
362.0000	0.30811
361.9000	0.303028
361.8000	0.304416
361.7000	0.313247
361.6000	0.326462
361.5000	0.330166
361.4000	0.331377
361.3000	0.332019
361.2000	0.341169
361.1000	0.339233
361.0000	0.330093
360.9000	0.320852
360.8000	0.32447
360.7000	0.326078
360.6000	0.322513
360.5000	0.321298
360.4000	0.322465
360.3000	0.311972
360.2000	0.306118
360.1000	0.303552
360.0000	0.296415
359.9000	0.285926
359.8000	0.289037
359.7000	0.28739
359.6000	0.28654
359.5000	0.286241
359.4000	0.28249
359.3000	0.282493
359.2000	0.281388
359.1000	0.284473
359.0000	0.284396
358.9000	0.280348
358.8000	0.276648
358.7000	0.288902
358.6000	0.290768
358.5000	0.292107
358.4000	0.295632
358.3000	0.302072
358.2000	0.30387
358.1000	0.303462
358.0000	0.300598
357.9000	0.305337
357.8000	0.314358
357.7000	0.315142
357.6000	0.317783
357.5000	0.317955
357.4000	0.316454
357.3000	0.319289
357.2000	0.323061
357.1000	0.324545
357.0000	0.325413
356.9000	0.327232
356.8000	0.333348
356.7000	0.330617
356.6000	0.326749
356.5000	0.331949
356.4000	0.333887
356.3000	0.327772
356.2000	0.3304
356.1000	0.328576
356.0000	0.322878
355.9000	0.326167
355.8000	0.326553
355.7000	0.330368
355.6000	0.32351
355.5000	0.318651
355.4000	0.315959
355.3000	0.316907
355.2000	0.309528
355.1000	0.309372
355.0000	0.312778
354.9000	0.307271
354.8000	0.306721
354.7000	0.312978
354.6000	0.29646
354.5000	0.30259
354.4000	0.2996
354.3000	0.287286
354.2000	0.286651
354.1000	0.285776
354.0000	0.285904
353.9000	0.297074
353.8000	0.29441
353.7000	0.297724
353.6000	0.31188
353.5000	0.308433
353.4000	0.307686
353.3000	0.313492
353.2000	0.309184
353.1000	0.308183
353.0000	0.313007
352.9000	0.312666
352.8000	0.312942
352.7000	0.316299
352.6000	0.322151
352.5000	0.323798
352.4000	0.332976
352.3000	0.334939
352.2000	0.340329
352.1000	0.340307
352.0000	0.326506
351.9000	0.331385
351.8000	0.332061
351.7000	0.328307
351.6000	0.32779
351.5000	0.328439
351.4000	0.331508
351.3000	0.331218
351.2000	0.334222
351.1000	0.33614
351.0000	0.330821
350.9000	0.320297
350.8000	0.314125
350.7000	0.302289
350.6000	0.314204
350.5000	0.317296
350.4000	0.321388
350.3000	0.330587
350.2000	0.334987
350.1000	0.333357
350.0000	0.339392
349.9000	0.336184
349.8000	0.337374
349.7000	0.336212
349.6000	0.33276
349.5000	0.337366
349.4000	0.335993
349.3000	0.346714
349.2000	0.355804
349.1000	0.361404
349.0000	0.352517
348.9000	0.349466
348.8000	0.346995
348.7000	0.34217
348.6000	0.335076
348.5000	0.335164
348.4000	0.343654
348.3000	0.337471
348.2000	0.341032
348.1000	0.342247
348.0000	0.343803
347.9000	0.346614
347.8000	0.355555
347.7000	0.349266
347.6000	0.348568
347.5000	0.343052
347.4000	0.347412
347.3000	0.345214
347.2000	0.342261
347.1000	0.332193
347.0000	0.324508
346.9000	0.33426
346.8000	0.329721
346.7000	0.338795
346.6000	0.343355
346.5000	0.334601
346.4000	0.342787
346.3000	0.34161
346.2000	0.33113
346.1000	0.332595
346.0000	0.337686
345.9000	0.342785
345.8000	0.330968
345.7000	0.333207
345.6000	0.346236
345.5000	0.356548
345.4000	0.37071
345.3000	0.362347
345.2000	0.356259
345.1000	0.362121
345.0000	0.351524
344.9000	0.35826
344.8000	0.353293
344.7000	0.355596
344.6000	0.35711
344.5000	0.369807
344.4000	0.355754
344.3000	0.345452
344.2000	0.347521
344.1000	0.341922
344.0000	0.341367
343.9000	0.340641
343.8000	0.330754
343.7000	0.337218
343.6000	0.350755
343.5000	0.348379
343.4000	0.356677
343.3000	0.362415
343.2000	0.359517
343.1000	0.348813
343.0000	0.364103
342.9000	0.35548
342.8000	0.363045
342.7000	0.380038
342.6000	0.38611
342.5000	0.383064
342.4000	0.378781
342.3000	0.376471
342.2000	0.38793
342.1000	0.400242
342.0000	0.397258
341.9000	0.395154
341.8000	0.400847
341.7000	0.397659
341.6000	0.388392
341.5000	0.403446
341.4000	0.401824
341.3000	0.414172
341.2000	0.415183
341.1000	0.409873
341.0000	0.401434
340.9000	0.409782
340.8000	0.407026
340.7000	0.423774
340.6000	0.423669
340.5000	0.414194
340.4000	0.41781
340.3000	0.425695
340.2000	0.420053
340.1000	0.42971
340.0000	0.263503
339.9000	0.276504
339.8000	0.269506
339.7000	0.261335
339.6000	0.268844
339.5000	0.254407
339.4000	0.252403
339.3000	0.236123
339.2000	0.245156
339.1000	0.249955
339.0000	0.25661
338.9000	0.250089
338.8000	0.255432
338.7000	0.273841
338.6000	0.271924
338.5000	0.244308
338.4000	0.248032
338.3000	0.232183
338.2000	0.227079
338.1000	0.228405
338.0000	0.214379
337.9000	0.215392
337.8000	0.217651
337.7000	0.233086
337.6000	0.242688
337.5000	0.260484
337.4000	0.245472
337.3000	0.248821
337.2000	0.2573
337.1000	0.246229
337.0000	0.238039
336.9000	0.259938
336.8000	0.286057
336.7000	0.276452
336.6000	0.290834
336.5000	0.298719
336.4000	0.309808
336.3000	0.290747
336.2000	0.291907
336.1000	0.298847
336.0000	0.280453
335.9000	0.278289
335.8000	0.271318
335.7000	0.28811
335.6000	0.287476
335.5000	0.276624
335.4000	0.275694
335.3000	0.254356
335.2000	0.250921
335.1000	0.264938
335.0000	0.261075
334.9000	0.239535
334.8000	0.250091
334.7000	0.265296
334.6000	0.259618
334.5000	0.252182
334.4000	0.269986
334.3000	0.255173
334.2000	0.272691
334.1000	0.252363
334.0000	0.249279
333.9000	0.253173
333.8000	0.257791
333.7000	0.27838
333.6000	0.266987
333.5000	0.277414
333.4000	0.267504
333.3000	0.292788
333.2000	0.281076
333.1000	0.2716
333.0000	0.277952
332.9000	0.256253
332.8000	0.243677
332.7000	0.247542
332.6000	0.246717
332.5000	0.260261
332.4000	0.265647
332.3000	0.264219
332.2000	0.255906
332.1000	0.250998
332.0000	0.25821
331.9000	0.261813
331.8000	0.28578
331.7000	0.263787
331.6000	0.243895
331.5000	0.245261
331.4000	0.242101
331.3000	0.251925
331.2000	0.251649
331.1000	0.242257
331.0000	0.248216
330.9000	0.233735
330.8000	0.236252
330.7000	0.24149
330.6000	0.242025
330.5000	0.236663
330.4000	0.229821
330.3000	0.224288
330.2000	0.211342
330.1000	0.21113
330.0000	0.22856
329.9000	0.23014
329.8000	0.219445
329.7000	0.219407
329.6000	0.217882
329.5000	0.212486
329.4000	0.221031
329.3000	0.229254
329.2000	0.229663
329.1000	0.22109
329.0000	0.231049
328.9000	0.223204
328.8000	0.199515
328.7000	0.192711
328.6000	0.180028
328.5000	0.207534
328.4000	0.210728
328.3000	0.191872
328.2000	0.203877
328.1000	0.198657
328.0000	0.196254
327.9000	0.209729
327.8000	0.209533
327.7000	0.215049
327.6000	0.192235
327.5000	0.197463
327.4000	0.188847
327.3000	0.199899
327.2000	0.207254
327.1000	0.194889
327.0000	0.209899
326.9000	0.213287
326.8000	0.21128
326.7000	0.219087
326.6000	0.220359
326.5000	0.222249
326.4000	0.226769
326.3000	0.22806
326.2000	0.237906
326.1000	0.235837
326.0000	0.249071
325.9000	0.255011
325.8000	0.244559
325.7000	0.260601
325.6000	0.255779
325.5000	0.259881
325.4000	0.26213
325.3000	0.250978
325.2000	0.243172
325.1000	0.25201
325.0000	0.252111
324.9000	0.262789
324.8000	0.267016
324.7000	0.259668
324.6000	0.240238
324.5000	0.251875
324.4000	0.247938
324.3000	0.241632
324.2000	0.2564
324.1000	0.222198
324.0000	0.239908
323.9000	0.245646
323.8000	0.246816
323.7000	0.237158
323.6000	0.238216
323.5000	0.246328
323.4000	0.228929
323.3000	0.204373
323.2000	0.200948
323.1000	0.204338
323.0000	0.196596
322.9000	0.186614
322.8000	0.182478
322.7000	0.181854
322.6000	0.181412
322.5000	0.189626
322.4000	0.186691
322.3000	0.182629
322.2000	0.170907
322.1000	0.16229
322.0000	0.176425
321.9000	0.157979
321.8000	0.169779
321.7000	0.176058
321.6000	0.164238
321.5000	0.158548
321.4000	0.177267
321.3000	0.167416
321.2000	0.185736
321.1000	0.19441
321.0000	0.188487
320.9000	0.197374
320.8000	0.199518
320.7000	0.199963
320.6000	0.219168
320.5000	0.229685
320.4000	0.227411
320.3000	0.228049
320.2000	0.227579
320.1000	0.219725
320.0000	0.214528
319.9000	0.202113
319.8000	0.186842
319.7000	0.195504
319.6000	0.186469
319.5000	0.177946
319.4000	0.187036
319.3000	0.194969
319.2000	0.185495
319.1000	0.196181
319.0000	0.175199
318.9000	0.167567
318.8000	0.158568
318.7000	0.163847
318.6000	0.167475
318.5000	0.183863
318.4000	0.201556
318.3000	0.221254
318.2000	0.237608
318.1000	0.219844
318.0000	0.214692
317.9000	0.2212
317.8000	0.237265
317.7000	0.225101
317.6000	0.232567
317.5000	0.225698
317.4000	0.231029
317.3000	0.246071
317.2000	0.250308
317.1000	0.240943
317.0000	0.245053
316.9000	0.24125
316.8000	0.245587
316.7000	0.243385
316.6000	0.239894
316.5000	0.248652
316.4000	0.259362
316.3000	0.241278
316.2000	0.212849
316.1000	0.212138
316.0000	0.208586
315.9000	0.203677
315.8000	0.205452
315.7000	0.201398
315.6000	0.193976
315.5000	0.215241
315.4000	0.205553
315.3000	0.222361
315.2000	0.21046
315.1000	0.212301
315.0000	0.19606
314.9000	0.198613
314.8000	0.183036
314.7000	0.179285
314.6000	0.199129
314.5000	0.199958
314.4000	0.19754
314.3000	0.209479
314.2000	0.20732
314.1000	0.203041
314.0000	0.210525
313.9000	0.191219
313.8000	0.190414
313.7000	0.176911
313.6000	0.1889
313.5000	0.181067
313.4000	0.176305
313.3000	0.176886
313.2000	0.174114
313.1000	0.186293
313.0000	0.171006
312.9000	0.162905
312.8000	0.169781
312.7000	0.163264
312.6000	0.163937
312.5000	0.161097
312.4000	0.157093
312.3000	0.161803
312.2000	0.153282
312.1000	0.166892
312.0000	0.139697
311.9000	0.146447
311.8000	0.14037
311.7000	0.140369
311.6000	0.152776
311.5000	0.160649
311.4000	0.155535
311.3000	0.166769
311.2000	0.162197
311.1000	0.154802
311.0000	0.151163
310.9000	0.143045
310.8000	0.136176
310.7000	0.150236
310.6000	0.169657
310.5000	0.160768
310.4000	0.189338
310.3000	0.191963
310.2000	0.206628
310.1000	0.200084
310.0000	0.207388
309.9000	0.201794
309.8000	0.202221
309.7000	0.19038
309.6000	0.192171
309.5000	0.193793
309.4000	0.195091
309.3000	0.202093
309.2000	0.209841
309.1000	0.197269
309.0000	0.193182
308.9000	0.195736
308.8000	0.189595
308.7000	0.180035
308.6000	0.182518
308.5000	0.191672
308.4000	0.17692
308.3000	0.169084
308.2000	0.183216
308.1000	0.195387
308.0000	0.196274
307.9000	0.217875
307.8000	0.217772
307.7000	0.231359
307.6000	0.23377
307.5000	0.228798
307.4000	0.228766
307.3000	0.222069
307.2000	0.208476
307.1000	0.210924
307.0000	0.21053
306.9000	0.192654
306.8000	0.188497
306.7000	0.196332
306.6000	0.19412
306.5000	0.190081
306.4000	0.192941
306.3000	0.162092
306.2000	0.165977
306.1000	0.158463
306.0000	0.149642
305.9000	0.152108
305.8000	0.142739
305.7000	0.140237
305.6000	0.168788
305.5000	0.1701
305.4000	0.174881
305.3000	0.201856
305.2000	0.204505
305.1000	0.202554
