TITLE	n-GaN
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	19/11/20
TIME	15:13:29
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	 2500.0000
LASTX	  300.0000
NPOINTS	    2201
FIRSTY	   100.46647
MAXY	   100.92569
MINY	    99.65479
XYDATA
1690.0000	100.278
1689.0000	100.266
1688.0000	100.287
1687.0000	100.288
1686.0000	100.281
1685.0000	100.27
1684.0000	100.233
1683.0000	100.244
1682.0000	100.262
1681.0000	100.274
1680.0000	100.265
1679.0000	100.276
1678.0000	100.282
1677.0000	100.281
1676.0000	100.283
1675.0000	100.268
1674.0000	100.242
1673.0000	100.241
1672.0000	100.225
1671.0000	100.261
1670.0000	100.274
1669.0000	100.258
1668.0000	100.292
1667.0000	100.283
1666.0000	100.301
1665.0000	100.285
1664.0000	100.318
1663.0000	100.31
1662.0000	100.288
1661.0000	100.27
1660.0000	100.298
1659.0000	100.273
1658.0000	100.251
1657.0000	100.28
1656.0000	100.285
1655.0000	100.301
1654.0000	100.295
1653.0000	100.279
1652.0000	100.31
1651.0000	100.288
1650.0000	100.246
1649.0000	100.227
1648.0000	100.224
1647.0000	100.249
1646.0000	100.244
1645.0000	100.261
1644.0000	100.264
1643.0000	100.297
1642.0000	100.27
1641.0000	100.268
1640.0000	100.3
1639.0000	100.275
1638.0000	100.296
1637.0000	100.269
1636.0000	100.292
1635.0000	100.28
1634.0000	100.277
1633.0000	100.256
1632.0000	100.292
1631.0000	100.291
1630.0000	100.309
1629.0000	100.293
1628.0000	100.275
1627.0000	100.291
1626.0000	100.264
1625.0000	100.258
1624.0000	100.255
1623.0000	100.248
1622.0000	100.277
1621.0000	100.255
1620.0000	100.301
1619.0000	100.267
1618.0000	100.3
1617.0000	100.287
1616.0000	100.305
1615.0000	100.267
1614.0000	100.254
1613.0000	100.259
1612.0000	100.247
1611.0000	100.262
1610.0000	100.215
1609.0000	100.255
1608.0000	100.27
1607.0000	100.28
1606.0000	100.299
1605.0000	100.279
1604.0000	100.295
1603.0000	100.273
1602.0000	100.253
1601.0000	100.247
1600.0000	100.245
1599.0000	100.239
1598.0000	100.273
1597.0000	100.295
1596.0000	100.307
1595.0000	100.36
1594.0000	100.3
1593.0000	100.343
1592.0000	100.324
1591.0000	100.333
1590.0000	100.288
1589.0000	100.295
1588.0000	100.26
1587.0000	100.267
1586.0000	100.288
1585.0000	100.259
1584.0000	100.247
1583.0000	100.254
1582.0000	100.274
1581.0000	100.26
1580.0000	100.224
1579.0000	100.261
1578.0000	100.237
1577.0000	100.276
1576.0000	100.241
1575.0000	100.263
1574.0000	100.275
1573.0000	100.308
1572.0000	100.308
1571.0000	100.296
1570.0000	100.332
1569.0000	100.34
1568.0000	100.327
1567.0000	100.307
1566.0000	100.331
1565.0000	100.328
1564.0000	100.343
1563.0000	100.336
1562.0000	100.328
1561.0000	100.343
1560.0000	100.333
1559.0000	100.325
1558.0000	100.336
1557.0000	100.303
1556.0000	100.298
1555.0000	100.303
1554.0000	100.299
1553.0000	100.295
1552.0000	100.299
1551.0000	100.277
1550.0000	100.279
1549.0000	100.299
1548.0000	100.283
1547.0000	100.292
1546.0000	100.275
1545.0000	100.312
1544.0000	100.315
1543.0000	100.316
1542.0000	100.247
1541.0000	100.263
1540.0000	100.306
1539.0000	100.296
1538.0000	100.292
1537.0000	100.308
1536.0000	100.344
1535.0000	100.379
1534.0000	100.319
1533.0000	100.314
1532.0000	100.308
1531.0000	100.296
1530.0000	100.274
1529.0000	100.24
1528.0000	100.221
1527.0000	100.231
1526.0000	100.268
1525.0000	100.24
1524.0000	100.253
1523.0000	100.238
1522.0000	100.234
1521.0000	100.246
1520.0000	100.244
1519.0000	100.24
1518.0000	100.239
1517.0000	100.272
1516.0000	100.289
1515.0000	100.28
1514.0000	100.28
1513.0000	100.272
1512.0000	100.276
1511.0000	100.297
1510.0000	100.285
1509.0000	100.298
1508.0000	100.309
1507.0000	100.336
1506.0000	100.329
1505.0000	100.34
1504.0000	100.338
1503.0000	100.358
1502.0000	100.325
1501.0000	100.33
1500.0000	100.343
1499.0000	100.309
1498.0000	100.313
1497.0000	100.276
1496.0000	100.277
1495.0000	100.31
1494.0000	100.293
1493.0000	100.319
1492.0000	100.327
1491.0000	100.332
1490.0000	100.316
1489.0000	100.307
1488.0000	100.301
1487.0000	100.299
1486.0000	100.272
1485.0000	100.313
1484.0000	100.288
1483.0000	100.277
1482.0000	100.284
1481.0000	100.26
1480.0000	100.278
1479.0000	100.263
1478.0000	100.244
1477.0000	100.233
1476.0000	100.21
1475.0000	100.234
1474.0000	100.221
1473.0000	100.251
1472.0000	100.238
1471.0000	100.235
1470.0000	100.247
1469.0000	100.284
1468.0000	100.272
1467.0000	100.245
1466.0000	100.276
1465.0000	100.28
1464.0000	100.268
1463.0000	100.282
1462.0000	100.291
1461.0000	100.295
1460.0000	100.284
1459.0000	100.238
1458.0000	100.247
1457.0000	100.234
1456.0000	100.258
1455.0000	100.255
1454.0000	100.266
1453.0000	100.29
1452.0000	100.304
1451.0000	100.293
1450.0000	100.256
1449.0000	100.275
1448.0000	100.271
1447.0000	100.232
1446.0000	100.224
1445.0000	100.219
1444.0000	100.25
1443.0000	100.236
1442.0000	100.251
1441.0000	100.275
1440.0000	100.279
1439.0000	100.297
1438.0000	100.304
1437.0000	100.281
1436.0000	100.301
1435.0000	100.288
1434.0000	100.312
1433.0000	100.317
1432.0000	100.322
1431.0000	100.345
1430.0000	100.321
1429.0000	100.328
1428.0000	100.348
1427.0000	100.324
1426.0000	100.308
1425.0000	100.297
1424.0000	100.28
1423.0000	100.263
1422.0000	100.283
1421.0000	100.28
1420.0000	100.274
1419.0000	100.276
1418.0000	100.273
1417.0000	100.245
1416.0000	100.236
1415.0000	100.231
1414.0000	100.255
1413.0000	100.27
1412.0000	100.269
1411.0000	100.26
1410.0000	100.246
1409.0000	100.271
1408.0000	100.225
1407.0000	100.227
1406.0000	100.224
1405.0000	100.242
1404.0000	100.236
1403.0000	100.248
1402.0000	100.28
1401.0000	100.308
1400.0000	100.284
1399.0000	100.302
1398.0000	100.287
1397.0000	100.284
1396.0000	100.295
1395.0000	100.279
1394.0000	100.3
1393.0000	100.288
1392.0000	100.287
1391.0000	100.285
1390.0000	100.277
1389.0000	100.282
1388.0000	100.284
1387.0000	100.292
1386.0000	100.304
1385.0000	100.287
1384.0000	100.318
1383.0000	100.273
1382.0000	100.3
1381.0000	100.316
1380.0000	100.31
1379.0000	100.303
1378.0000	100.299
1377.0000	100.305
1376.0000	100.302
1375.0000	100.27
1374.0000	100.25
1373.0000	100.239
1372.0000	100.23
1371.0000	100.216
1370.0000	100.228
1369.0000	100.229
1368.0000	100.24
1367.0000	100.261
1366.0000	100.268
1365.0000	100.294
1364.0000	100.298
1363.0000	100.305
1362.0000	100.29
1361.0000	100.281
1360.0000	100.29
1359.0000	100.291
1358.0000	100.292
1357.0000	100.305
1356.0000	100.285
1355.0000	100.3
1354.0000	100.307
1353.0000	100.297
1352.0000	100.261
1351.0000	100.26
1350.0000	100.258
1349.0000	100.273
1348.0000	100.28
1347.0000	100.275
1346.0000	100.309
1345.0000	100.302
1344.0000	100.289
1343.0000	100.294
1342.0000	100.286
1341.0000	100.276
1340.0000	100.256
1339.0000	100.258
1338.0000	100.263
1337.0000	100.268
1336.0000	100.27
1335.0000	100.256
1334.0000	100.262
1333.0000	100.271
1332.0000	100.233
1331.0000	100.24
1330.0000	100.241
1329.0000	100.266
1328.0000	100.254
1327.0000	100.272
1326.0000	100.265
1325.0000	100.246
1324.0000	100.259
1323.0000	100.244
1322.0000	100.238
1321.0000	100.246
1320.0000	100.257
1319.0000	100.276
1318.0000	100.282
1317.0000	100.282
1316.0000	100.27
1315.0000	100.266
1314.0000	100.249
1313.0000	100.249
1312.0000	100.262
1311.0000	100.253
1310.0000	100.263
1309.0000	100.246
1308.0000	100.257
1307.0000	100.278
1306.0000	100.251
1305.0000	100.273
1304.0000	100.264
1303.0000	100.257
1302.0000	100.259
1301.0000	100.275
1300.0000	100.271
1299.0000	100.296
1298.0000	100.327
1297.0000	100.302
1296.0000	100.334
1295.0000	100.336
1294.0000	100.327
1293.0000	100.31
1292.0000	100.267
1291.0000	100.297
1290.0000	100.274
1289.0000	100.263
1288.0000	100.256
1287.0000	100.262
1286.0000	100.278
1285.0000	100.268
1284.0000	100.259
1283.0000	100.248
1282.0000	100.278
1281.0000	100.248
1280.0000	100.233
1279.0000	100.239
1278.0000	100.222
1277.0000	100.235
1276.0000	100.212
1275.0000	100.25
1274.0000	100.249
1273.0000	100.267
1272.0000	100.298
1271.0000	100.304
1270.0000	100.283
1269.0000	100.264
1268.0000	100.268
1267.0000	100.249
1266.0000	100.237
1265.0000	100.225
1264.0000	100.219
1263.0000	100.225
1262.0000	100.252
1261.0000	100.259
1260.0000	100.252
1259.0000	100.248
1258.0000	100.245
1257.0000	100.229
1256.0000	100.239
1255.0000	100.202
1254.0000	100.214
1253.0000	100.202
1252.0000	100.223
1251.0000	100.258
1250.0000	100.28
1249.0000	100.291
1248.0000	100.29
1247.0000	100.314
1246.0000	100.304
1245.0000	100.314
1244.0000	100.308
1243.0000	100.295
1242.0000	100.303
1241.0000	100.266
1240.0000	100.283
1239.0000	100.269
1238.0000	100.289
1237.0000	100.241
1236.0000	100.261
1235.0000	100.276
1234.0000	100.274
1233.0000	100.287
1232.0000	100.282
1231.0000	100.296
1230.0000	100.278
1229.0000	100.264
1228.0000	100.268
1227.0000	100.238
1226.0000	100.239
1225.0000	100.246
1224.0000	100.271
1223.0000	100.256
1222.0000	100.267
1221.0000	100.266
1220.0000	100.269
1219.0000	100.297
1218.0000	100.283
1217.0000	100.301
1216.0000	100.289
1215.0000	100.297
1214.0000	100.285
1213.0000	100.253
1212.0000	100.259
